;PipelineID;Pipeline;train_set;validation_set;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean
0;Sequential;RandomForestClassifier_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.2848794460296631;0.303577184677124;0.3087754249572754;0.2580699920654297;0.26976609230041504;0.28501362800598146;0.027113676071166992;0.02928924560546875;0.02169632911682129;0.06890678405761719;0.03693103790283203;0.03678741455078125;0.5;0.5384615384615384;0.5769230769230769;0.6538461538461539;0.64;0.5818461538461539;0.48;0.5263157894736842;0.5555555555555556;0.75;0.6;0.582374269005848;1.0;0.7692307692307693;0.7692307692307693;0.46153846153846156;0.75;0.75;0.6486486486486487;0.625;0.6451612903225806;0.5714285714285714;0.6666666666666665;0.6313810354132934;12;10;10;6;9;9.4;1;4;5;11;7;5.6;13;9;8;2;6;7.6;0;3;3;7;3;3.2
0;Sequential;Linear_SVC_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.13225793838500977;0.15777158737182617;0.16849756240844727;0.08964395523071289;0.1258869171142578;0.1348115921020508;0.014078855514526367;0.015512704849243164;0.007996082305908203;0.07000899314880371;0.028717994689941406;0.02726292610168457;0.5769230769230769;0.46153846153846156;0.6538461538461539;0.34615384615384615;0.48;0.5036923076923077;0.5217391304347826;0.48;0.5909090909090909;0.3;0.42857142857142855;0.4642439299830604;1.0;0.9230769230769231;1.0;0.23076923076923078;0.25;0.6807692307692308;0.6857142857142856;0.631578947368421;0.7428571428571429;0.2608695652173913;0.3157894736842105;0.5273618829682902;12;12;13;3;3;8.6;3;0;4;6;9;4.4;11;13;9;7;4;8.8;0;1;0;10;9;4.0
0;Sequential;Linear_SVC_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.16353130340576172;0.15459561347961426;0.15859079360961914;0.0856313705444336;0.11626148223876953;0.13572211265563966;0.014440774917602539;0.017037630081176758;0.013688325881958008;0.08212924003601074;0.02851271629333496;0.031161737442016602;0.6153846153846154;0.6538461538461539;0.8076923076923077;0.6538461538461539;0.64;0.6741538461538461;0.5454545454545454;0.6666666666666666;0.7857142857142857;0.7;0.6363636363636364;0.6668398268398268;1.0;0.6153846153846154;0.8461538461538461;0.5384615384615384;0.5833333333333334;0.7166666666666667;0.7058823529411764;0.64;0.8148148148148148;0.608695652173913;0.6086956521739131;0.6756176944207635;12;8;11;7;7;9.0;4;9;10;10;9;8.4;10;4;3;3;4;4.8;0;5;2;6;5;3.6
0;Audio;LR_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.11325645446777344;0.12043929100036621;0.10123562812805176;0.13257956504821777;0.12977242469787598;0.11945667266845703;0.018790721893310547;0.010104894638061523;0.04826951026916504;0.025690317153930664;0.008640766143798828;0.02229924201965332;0.9523809523809523;0.8095238095238095;0.95;0.75;0.7;0.8323809523809524;1.0;0.75;0.9090909090909091;1.0;0.6153846153846154;0.854895104895105;0.9;0.9;1.0;0.4444444444444444;0.8888888888888888;0.8266666666666665;0.9473684210526316;0.8181818181818182;0.9523809523809523;0.6153846153846153;0.7272727272727274;0.8121177068545489;11;8;9;11;6;9.0;9;9;10;4;8;8.0;1;1;0;5;1;1.6;0;3;1;0;5;1.8
0;Audio;LR_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.08961081504821777;0.11308765411376953;0.06198835372924805;0.06321835517883301;0.10197925567626953;0.08597688674926758;0.019150972366333008;0.011188030242919922;0.038738250732421875;0.02672266960144043;0.00975489616394043;0.021110963821411134;0.8571428571428571;0.8095238095238095;0.95;0.9;0.85;0.8733333333333333;1.0;0.875;1.0;1.0;0.8;0.9349999999999999;0.7;0.7;0.9;0.7777777777777778;0.8888888888888888;0.7933333333333332;0.8235294117647058;0.7777777777777777;0.9473684210526316;0.8750000000000001;0.8421052631578948;0.853156174750602;11;10;10;11;9;10.2;7;7;9;7;8;7.6;3;3;1;2;1;2.0;0;1;0;0;2;0.6
0;Audio;SVC_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.1439821720123291;0.1327669620513916;0.08951044082641602;0.13421154022216797;0.13657069206237793;0.12740836143493653;0.02328801155090332;0.011795997619628906;0.04403090476989746;0.03336787223815918;0.010386466979980469;0.024573850631713866;0.5714285714285714;0.5714285714285714;0.55;0.7;0.4;0.5585714285714285;0.5333333333333333;0.5333333333333333;1.0;0.6153846153846154;0.4117647058823529;0.6187631975867269;0.8;0.8;0.1;0.8888888888888888;0.7777777777777778;0.6733333333333333;0.64;0.64;0.18181818181818182;0.7272727272727274;0.5384615384615384;0.5455104895104895;4;4;10;6;1;5.0;8;8;1;8;7;6.4;2;2;9;1;2;3.2;7;7;0;5;10;5.8
0;Audio;SVC_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.15114355087280273;0.13999438285827637;0.1135404109954834;0.14338421821594238;0.16285324096679688;0.14218316078186036;0.024190902709960938;0.012106180191040039;0.04782247543334961;0.035269975662231445;0.009136199951171875;0.02570514678955078;0.6190476190476191;0.6666666666666666;0.6;0.6;0.75;0.6471428571428571;1.0;1.0;1.0;1.0;1.0;1.0;0.2;0.3;0.2;0.1111111111111111;0.4444444444444444;0.2511111111111111;0.33333333333333337;0.4615384615384615;0.33333333333333337;0.19999999999999998;0.6153846153846153;0.3887179487179487;11;11;10;11;11;10.8;2;3;2;1;4;2.4;8;7;8;8;5;7.2;0;0;0;0;0;0.0
0;Audio;KNN_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.08741021156311035;0.07982039451599121;0.04358696937561035;0.06600213050842285;0.1093137264251709;0.07722668647766114;0.04183363914489746;0.038089752197265625;0.052275657653808594;0.05657196044921875;0.02164769172668457;0.042083740234375;0.5238095238095238;0.5714285714285714;0.75;0.7;0.65;0.639047619047619;0.5;0.5263157894736842;0.6666666666666666;1.0;0.6;0.6585964912280702;1.0;1.0;1.0;0.3333333333333333;0.6666666666666666;0.8;0.6666666666666666;0.6896551724137931;0.8;0.5;0.631578947368421;0.6575801572897761;1;2;5;11;7;5.2;10;10;10;3;6;7.8;0;0;0;6;3;1.8;10;9;5;0;4;5.6
0;Audio;KNN_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.07904767990112305;0.10773301124572754;0.061722755432128906;0.06262588500976562;0.10423660278320312;0.08307318687438965;0.04746508598327637;0.029100656509399414;0.07053494453430176;0.057736873626708984;0.030597686767578125;0.04708704948425293;0.7619047619047619;0.8571428571428571;0.85;0.9;0.6;0.7938095238095239;0.6666666666666666;0.7692307692307693;0.7692307692307693;0.8888888888888888;0.5294117647058824;0.7246857717445953;1.0;1.0;1.0;0.8888888888888888;1.0;0.9777777777777779;0.8;0.8695652173913044;0.8695652173913044;0.8888888888888888;0.6923076923076924;0.824065403195838;6;8;7;10;3;6.8;10;10;10;8;9;9.4;0;0;0;1;0;0.2;5;3;3;1;8;4.0
0;Audio;RandomForestClassifier_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.2394411563873291;0.2663567066192627;0.24123072624206543;0.2487959861755371;0.25963830947875977;0.25109257698059084;0.033315420150756836;0.02078700065612793;0.05272483825683594;0.04387402534484863;0.02007746696472168;0.034155750274658205;0.9047619047619048;0.9047619047619048;1.0;0.9;0.85;0.9119047619047619;0.9;1.0;1.0;1.0;0.8;0.9400000000000001;0.9;0.8;1.0;0.7777777777777778;0.8888888888888888;0.8733333333333334;0.9;0.888888888888889;1.0;0.8750000000000001;0.8421052631578948;0.9011988304093567;10;11;10;11;9;10.2;9;8;10;7;8;8.4;1;2;0;2;1;1.2;1;0;0;0;2;0.6
0;Audio;RandomForestClassifier_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.27317380905151367;0.31781744956970215;0.24368691444396973;0.2658200263977051;0.2867903709411621;0.27745771408081055;0.0372166633605957;0.017834186553955078;0.05420279502868652;0.03970217704772949;0.018362998962402344;0.03346376419067383;0.9523809523809523;0.9047619047619048;1.0;0.8;0.8;0.8914285714285715;1.0;1.0;1.0;1.0;0.7777777777777778;0.9555555555555555;0.9;0.8;1.0;0.5555555555555556;0.7777777777777778;0.8066666666666666;0.9473684210526316;0.888888888888889;1.0;0.7142857142857143;0.7777777777777778;0.8656641604010027;11;11;10;11;9;10.4;9;8;10;5;7;7.8;1;2;0;4;2;1.8;0;0;0;0;2;0.4
0;Audio;Linear_SVC_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.12010455131530762;0.1105949878692627;0.10387325286865234;0.11235189437866211;0.11868882179260254;0.11312270164489746;0.023392438888549805;0.011403560638427734;0.0422210693359375;0.03016185760498047;0.008956432342529297;0.02322707176208496;0.9523809523809523;1.0;1.0;0.8;0.7;0.8904761904761905;1.0;1.0;1.0;1.0;0.6153846153846154;0.923076923076923;0.9;1.0;1.0;0.5555555555555556;0.8888888888888888;0.868888888888889;0.9473684210526316;1.0;1.0;0.7142857142857143;0.7272727272727274;0.8777853725222148;11;11;10;11;6;9.8;9;10;10;5;8;8.4;1;0;0;4;1;1.2;0;0;0;0;5;1.0
0;Audio;Linear_SVC_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.1228644847869873;0.10583138465881348;0.07152247428894043;0.10770487785339355;0.11655449867248535;0.10489554405212402;0.02459096908569336;0.011490106582641602;0.04336190223693848;0.03612399101257324;0.009203910827636719;0.02495417594909668;1.0;0.9523809523809523;1.0;0.85;0.85;0.9304761904761906;1.0;1.0;1.0;1.0;0.8;0.96;1.0;0.9;1.0;0.6666666666666666;0.8888888888888888;0.8911111111111112;1.0;0.9473684210526316;1.0;0.8;0.8421052631578948;0.9178947368421053;11;11;10;11;9;10.4;10;9;10;6;8;8.6;0;1;0;3;1;1.0;0;0;0;0;2;0.4
0;Graphs;LR_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.22498369216918945;0.2717597484588623;0.14330387115478516;0.19437241554260254;0.24849939346313477;0.21658382415771485;0.010958194732666016;0.008972883224487305;0.08793282508850098;0.0349729061126709;0.00845646858215332;0.030258655548095703;1.0;0.88;0.96;0.9387755102040817;1.0;0.9557551020408163;1.0;0.8518518518518519;1.0;0.9565217391304348;1.0;0.9616747181964573;1.0;0.92;0.92;0.9166666666666666;1.0;0.9513333333333331;1.0;0.8846153846153846;0.9583333333333334;0.9361702127659574;1.0;0.9558237861429351;26;21;25;24;25;24.2;24;23;23;22;24;23.2;0;2;2;2;0;1.2;0;4;0;1;0;1.0
0;Graphs;LR_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.18793749809265137;0.22599554061889648;0.12951254844665527;0.1553494930267334;0.18404150009155273;0.17656731605529785;0.010891199111938477;0.017324209213256836;0.11893963813781738;0.04685091972351074;0.010098695755004883;0.04082093238830566;0.92;0.8;0.9;0.8367346938775511;0.9183673469387755;0.8750204081632653;0.9545454545454546;0.8;1.0;1.0;1.0;0.9509090909090909;0.875;0.8;0.8;0.6666666666666666;0.8333333333333334;0.795;0.9130434782608695;0.8000000000000002;0.888888888888889;0.8;0.9090909090909091;0.8622046552481336;25;20;25;25;25;24.0;21;20;20;16;20;19.4;3;5;5;8;4;5.0;1;5;0;0;0;1.2
0;Graphs;SVC_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.475269079208374;0.39910316467285156;0.26685333251953125;0.41718316078186035;0.3843822479248047;0.38855819702148436;0.016894817352294922;0.01802825927734375;0.08383822441101074;0.04603934288024902;0.018581628799438477;0.036676454544067386;0.56;0.46;0.76;0.7346938775510204;0.5510204081632653;0.6131428571428572;0.5227272727272727;0.4791666666666667;0.7096774193548387;0.6571428571428571;0.5227272727272727;0.5782882977237817;0.9583333333333334;0.92;0.88;0.9583333333333334;0.9583333333333334;0.9349999999999999;0.6764705882352942;0.6301369863013699;0.7857142857142856;0.7796610169491525;0.6764705882352942;0.7096906930870792;5;0;16;13;4;7.6;23;23;22;23;23;22.8;1;2;3;1;1;1.6;21;25;9;12;21;17.6
0;Graphs;SVC_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.448345422744751;0.3533961772918701;0.33998823165893555;0.3924105167388916;0.4557678699493408;0.3979816436767578;0.016993999481201172;0.016363859176635742;0.0796518325805664;0.044859886169433594;0.019010305404663086;0.0353759765625;0.64;0.64;0.66;0.6938775510204082;0.6122448979591837;0.6492244897959184;1.0;0.8888888888888888;1.0;1.0;0.8571428571428571;0.9492063492063492;0.25;0.32;0.32;0.375;0.25;0.30300000000000005;0.4;0.47058823529411764;0.48484848484848486;0.5454545454545454;0.3870967741935483;0.4575976079581393;26;24;25;25;24;24.8;6;8;8;9;6;7.4;18;17;17;15;18;17.0;0;1;0;0;1;0.4
0;Graphs;KNN_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.23128652572631836;0.23211002349853516;0.12804508209228516;0.17711710929870605;0.1922755241394043;0.1921668529510498;0.029686927795410156;0.03283834457397461;0.1323089599609375;0.07892060279846191;0.02014946937561035;0.058780860900878903;0.74;0.48;0.78;0.7551020408163265;0.7346938775510204;0.6979591836734693;0.6486486486486487;0.4897959183673469;0.6944444444444444;0.6764705882352942;0.6486486486486487;0.6316016496688766;1.0;0.96;1.0;0.9583333333333334;1.0;0.9836666666666666;0.7868852459016393;0.6486486486486486;0.819672131147541;0.7931034482758621;0.7868852459016393;0.7670389439750661;13;0;14;14;12;10.6;24;24;25;23;24;24.0;0;1;0;1;0;0.4;13;25;11;11;13;14.6
0;Graphs;KNN_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.17504382133483887;0.22225713729858398;0.11194396018981934;0.1341714859008789;0.22405004501342773;0.17349328994750976;0.0217440128326416;0.021462202072143555;0.09654664993286133;0.05995368957519531;0.0156710147857666;0.04307551383972168;0.92;0.78;0.9;0.9183673469387755;0.8367346938775511;0.8710204081632653;0.8571428571428571;0.6944444444444444;0.8571428571428571;0.8571428571428571;0.7666666666666667;0.8065079365079365;1.0;1.0;0.96;1.0;0.9583333333333334;0.9836666666666666;0.923076923076923;0.819672131147541;0.9056603773584904;0.923076923076923;0.8518518518518519;0.8846676413023458;22;14;21;21;18;19.2;24;25;24;24;23;24.0;0;0;1;0;1;0.4;4;11;4;4;7;6.0
0;Graphs;RandomForestClassifier_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.3963148593902588;0.426776647567749;0.28764867782592773;0.2994720935821533;0.3918144702911377;0.36040534973144533;0.030382156372070312;0.0203399658203125;0.12112307548522949;0.07860422134399414;0.018704652786254883;0.05383081436157226;0.94;0.8;0.94;0.9795918367346939;0.8979591836734694;0.9115102040816326;0.92;0.7142857142857143;1.0;0.96;0.9130434782608695;0.9014658385093167;0.9583333333333334;1.0;0.88;1.0;0.875;0.9426666666666665;0.9387755102040817;0.8333333333333333;0.9361702127659575;0.9795918367346939;0.8936170212765957;0.9162975828629323;24;15;25;24;23;22.2;23;25;22;24;21;23.0;1;0;3;0;3;1.4;2;10;0;1;2;3.0
0;Graphs;RandomForestClassifier_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.37009215354919434;0.4113030433654785;0.3218536376953125;0.31722283363342285;0.35626816749572754;0.3553479671478271;0.03224754333496094;0.02196645736694336;0.09379172325134277;0.07591080665588379;0.03384208679199219;0.05155172348022461;0.98;0.78;0.96;0.9387755102040817;0.9795918367346939;0.9276734693877551;0.96;0.71875;0.96;0.92;0.96;0.9037499999999999;1.0;0.92;0.96;0.9583333333333334;1.0;0.9676666666666666;0.9795918367346939;0.8070175438596492;0.96;0.9387755102040817;0.9795918367346939;0.9329953455066237;25;16;24;23;24;22.4;24;23;24;23;24;23.6;0;2;1;1;0;0.8;1;9;1;2;1;2.8
0;Graphs;Linear_SVC_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.2175612449645996;0.22765851020812988;0.1483156681060791;0.17255377769470215;0.2540111541748047;0.20402007102966307;0.010719060897827148;0.010446786880493164;0.11447715759277344;0.048821449279785156;0.009226560592651367;0.03873820304870605;0.96;0.9;0.9;0.8775510204081632;0.9183673469387755;0.9111836734693878;1.0;0.8571428571428571;0.9545454545454546;1.0;1.0;0.9623376623376624;0.9166666666666666;0.96;0.84;0.75;0.8333333333333334;0.86;0.9565217391304348;0.9056603773584904;0.8936170212765958;0.8571428571428571;0.9090909090909091;0.9044065807998575;26;21;24;25;25;24.2;22;24;21;18;20;21.0;2;1;4;6;4;3.4;0;4;1;0;0;1.0
0;Graphs;Linear_SVC_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.22840619087219238;0.22980213165283203;0.1673569679260254;0.20710515975952148;0.22268128395080566;0.21107034683227538;0.01117849349975586;0.010479450225830078;0.12316441535949707;0.07442498207092285;0.011378288269042969;0.04612512588500976;0.98;0.94;0.98;0.9183673469387755;0.9183673469387755;0.9473469387755102;1.0;0.9230769230769231;1.0;1.0;0.9545454545454546;0.9755244755244756;0.9583333333333334;0.96;0.96;0.8333333333333334;0.875;0.9173333333333333;0.9787234042553191;0.9411764705882353;0.9795918367346939;0.9090909090909091;0.9130434782608695;0.9443252197860053;26;23;25;25;24;24.6;23;24;24;20;21;22.4;1;1;1;4;3;2.0;0;2;0;0;1;0.6
0;Reinforcement Learning;LR_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.6006669998168945;0.39876890182495117;0.5970175266265869;0.3027923107147217;0.5253269672393799;0.48491454124450684;0.018254518508911133;0.02222132682800293;0.020562171936035156;0.2840149402618408;0.05711221694946289;0.08043303489685058;0.9692307692307692;0.9769230769230769;0.9767441860465116;0.9069767441860465;0.9457364341085271;0.9551222420989862;1.0;0.9558823529411765;0.9692307692307692;0.9344262295081968;0.953125;0.9625328703360285;0.9384615384615385;1.0;0.984375;0.8769230769230769;0.9384615384615385;0.9476442307692308;0.9682539682539683;0.9774436090225563;0.9767441860465116;0.9047619047619049;0.9457364341085271;0.9545880204386936;61;65;63;57;61;61.4;65;62;63;60;61;62.2;0;3;2;4;3;2.4;4;0;1;8;4;3.4
0;Reinforcement Learning;LR_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.3929908275604248;0.5351853370666504;0.5269691944122314;0.1806941032409668;0.33689332008361816;0.3945465564727783;0.021060466766357422;0.020905733108520508;0.018564939498901367;0.20663762092590332;0.059912919998168945;0.06541633605957031;0.9153846153846154;0.9230769230769231;0.8992248062015504;0.8914728682170543;0.8914728682170543;0.9041264162194395;0.9821428571428571;0.9508196721311475;0.9473684210526315;0.9473684210526315;0.9180327868852459;0.9491464316529026;0.8461538461538461;0.8923076923076924;0.84375;0.8307692307692308;0.8615384615384616;0.8549038461538462;0.9090909090909091;0.9206349206349206;0.8925619834710744;0.8852459016393444;0.8888888888888888;0.8992845207450275;55;58;54;54;56;55.4;64;62;62;61;59;61.6;1;3;3;3;5;3.0;10;7;10;11;9;9.4
0;Reinforcement Learning;SVC_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;1.8383147716522217;1.7468111515045166;2.340022087097168;1.6781659126281738;1.5946557521820068;1.8395939350128174;0.07935357093811035;0.08078718185424805;0.06798458099365234;0.3336167335510254;0.13500499725341797;0.13934941291809083;0.7230769230769231;0.6923076923076923;0.6744186046511628;0.9302325581395349;0.7829457364341085;0.7605963029218843;0.6464646464646465;0.6288659793814433;0.6078431372549019;0.9375;0.7078651685393258;0.7057077863280636;0.9846153846153847;0.9384615384615385;0.96875;0.9230769230769231;0.9692307692307692;0.9568269230769232;0.7804878048780488;0.7530864197530864;0.7469879518072288;0.9302325581395349;0.8181818181818182;0.8057953105519434;64;61;62;60;63;62.0;30;29;25;60;38;36.4;35;36;40;4;26;28.2;1;4;2;5;2;2.8
0;Reinforcement Learning;SVC_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;1.9918529987335205;1.9568543434143066;2.4819443225860596;1.7230172157287598;1.736154556274414;1.9779646873474122;0.08244848251342773;0.08944225311279297;0.07147812843322754;0.39056921005249023;0.14381122589111328;0.15554986000061036;0.7692307692307693;0.7923076923076923;0.8062015503875969;0.7829457364341085;0.7286821705426356;0.7758735837805605;0.972972972972973;0.975;0.975609756097561;1.0;0.9411764705882353;0.9729518399317538;0.5538461538461539;0.6;0.625;0.5692307692307692;0.49230769230769234;0.5680769230769231;0.7058823529411765;0.7428571428571429;0.7619047619047619;0.7254901960784313;0.6464646464646465;0.7165198200492319;36;39;40;37;32;36.8;64;64;64;64;62;63.6;1;1;1;0;2;1.0;29;26;24;28;33;28.0
0;Reinforcement Learning;KNN_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.5147736072540283;0.52113938331604;0.3447451591491699;0.1597754955291748;0.3081018924713135;0.3697071075439453;0.02857184410095215;0.03358149528503418;0.03843975067138672;0.22388410568237305;0.08654212951660156;0.08220386505126953;0.8307692307692308;0.9;0.9069767441860465;0.6046511627906976;0.8837209302325582;0.8252236135957066;1.0;0.9193548387096774;0.9333333333333333;0.5714285714285714;0.9310344827586207;0.8710302452460406;0.6615384615384615;0.8769230769230769;0.875;0.8615384615384616;0.8307692307692308;0.8211538461538461;0.7962962962962964;0.8976377952755904;0.9032258064516129;0.6871165644171779;0.8780487804878049;0.8324650485856966;43;57;56;56;54;53.2;65;60;61;22;60;53.6;0;5;4;42;4;11.0;22;8;8;9;11;11.6
0;Reinforcement Learning;KNN_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.392164945602417;0.38848137855529785;0.3732717037200928;0.23468351364135742;0.5040669441223145;0.3785336971282959;0.03320598602294922;0.03800797462463379;0.03493165969848633;0.3394649028778076;0.06414055824279785;0.10195021629333496;0.9615384615384616;0.9307692307692308;0.9534883720930233;0.937984496124031;0.9224806201550387;0.9412522361359571;0.9545454545454546;0.8783783783783784;0.9142857142857143;0.9014084507042254;0.8985507246376812;0.9094337445102909;0.9692307692307692;1.0;1.0;0.9846153846153847;0.9538461538461539;0.9815384615384616;0.9618320610687022;0.935251798561151;0.955223880597015;0.9411764705882353;0.9253731343283582;0.9437714690286925;63;65;64;64;62;63.6;62;56;59;57;57;58.2;3;9;6;7;7;6.4;2;0;0;1;3;1.2
0;Reinforcement Learning;RandomForestClassifier_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.9117224216461182;0.8094503879547119;0.8356730937957764;0.514976978302002;0.8613183498382568;0.786628246307373;0.031693220138549805;0.06086421012878418;0.054326772689819336;0.3335249423980713;0.0699312686920166;0.11006808280944824;0.9692307692307692;0.9846153846153847;0.9844961240310077;0.9612403100775194;0.9844961240310077;0.9768157423971378;1.0;1.0;0.9696969696969697;1.0;0.9846153846153847;0.9908624708624709;0.9384615384615385;0.9692307692307692;1.0;0.9230769230769231;0.9846153846153847;0.963076923076923;0.9682539682539683;0.9843749999999999;0.9846153846153847;0.9600000000000001;0.9846153846153847;0.9763719474969476;61;63;64;60;64;62.4;65;65;63;64;63;64.0;0;0;2;0;1;0.6;4;2;0;5;1;2.4
0;Reinforcement Learning;RandomForestClassifier_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.9138205051422119;0.6494705677032471;0.8224067687988281;0.446552038192749;0.840674638748169;0.734584903717041;0.033463478088378906;0.09496426582336426;0.053374528884887695;0.3980705738067627;0.07379674911499023;0.13073391914367677;0.9769230769230769;0.9769230769230769;0.9922480620155039;0.9689922480620154;0.9844961240310077;0.9799165175909362;1.0;0.984375;0.9846153846153847;1.0;0.9846153846153847;0.9907211538461539;0.9538461538461539;0.9692307692307692;1.0;0.9384615384615385;0.9846153846153847;0.9692307692307693;0.9763779527559054;0.9767441860465116;0.9922480620155039;0.9682539682539683;0.9846153846153847;0.9796479107374548;62;63;64;61;64;62.8;65;64;64;64;63;64.0;0;1;1;0;1;0.6;3;2;0;4;1;2.0
0;Reinforcement Learning;Linear_SVC_Count_Vectors_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.48861122131347656;0.6608309745788574;0.6309728622436523;0.26824235916137695;0.41996097564697266;0.4937236785888672;0.02237725257873535;0.023679256439208984;0.023415088653564453;0.20854544639587402;0.0625464916229248;0.06811270713806153;0.9307692307692308;0.9538461538461539;0.9534883720930233;0.8682170542635659;0.9224806201550387;0.9257602862254025;1.0;0.9402985074626866;0.967741935483871;0.8636363636363636;0.9365079365079365;0.9416369486181715;0.8615384615384616;0.9692307692307692;0.9375;0.8769230769230769;0.9076923076923077;0.9105769230769232;0.9256198347107438;0.9545454545454547;0.9523809523809523;0.8702290076335878;0.9218749999999999;0.9249300498541476;56;63;60;57;59;59.0;65;61;63;55;60;60.8;0;4;2;9;4;3.8;9;2;4;8;6;5.8
0;Reinforcement Learning;Linear_SVC_TFIDF_RandomUnder;data/readme_negative_samples_preprocessed_train.csv;data/readme_negative_samples_preprocessed_test.csv;0.4495961666107178;0.6017725467681885;0.46019959449768066;0.23891234397888184;0.5570714473724365;0.46151041984558105;0.022635221481323242;0.023450136184692383;0.022936344146728516;0.21187210083007812;0.05818295478820801;0.06781535148620606;0.9769230769230769;0.9846153846153847;0.9767441860465116;0.9534883720930233;0.9534883720930233;0.9690518783542039;1.0;0.9701492537313433;0.9692307692307692;1.0;1.0;0.9878760045924224;0.9538461538461539;1.0;0.984375;0.9076923076923077;0.9076923076923077;0.9507211538461539;0.9763779527559054;0.9848484848484849;0.9767441860465116;0.9516129032258065;0.9516129032258065;0.9682392860205031;62;65;63;59;59;61.6;65;63;63;64;64;63.8;0;2;2;0;0;0.8;3;0;1;6;6;3.2
